original_question_id,question,answer,question tokens,answer tokens,combined_unique_tokens,interrogative_keyword,is_duplicate,question_type,is_numeric_answer,question_length,answer_length
1448,"In Harry Potter and the Deathly Hallows, during the dangerous ""Battle of the Seven Potters,"" how did the legendary Auror Alastor ""Mad-Eye"" Moody meet his tragic end?","He was killed by Lord Voldemort himself, hit by a Killing Curse after his partner, Mundungus Fletcher, Disapparated and left him vulnerable.","['harry', 'potter', 'deathly', 'hallow', 'dangerous', 'battle', 'seven', 'how', 'do', 'legendary', 'auror', 'alastor', 'madeye', 'moody', 'meet', 'tragic', 'end']","['be', 'kill', 'lord', 'voldemort', 'hit', 'curse', 'partner', 'mundungus', 'fletcher', 'disapparated', 'leave', 'vulnerable']","['harry', 'potter', 'deathly', 'hallow', 'dangerous', 'battle', 'seven', 'how', 'do', 'legendary', 'auror', 'alastor', 'madeye', 'moody', 'meet', 'tragic', 'end', 'be', 'kill', 'lord', 'voldemort', 'hit', 'curse', 'partner', 'mundungus', 'fletcher', 'disapparated', 'leave', 'vulnerable']","['how', 'do']",False,EX,False,28,22
1449,What unsettling object in Umbridge’s office at the Ministry deeply angered Harry in Deathly Hallows?,Mad-Eye Moody’s magical eye,"['what', 'unsettle', 'object', 'umbridges', 'office', 'ministry', 'deeply', 'anger', 'harry', 'deathly', 'hallows']","['madeye', 'moody', 'magical', 'eye']","['what', 'unsettle', 'object', 'umbridges', 'office', 'ministry', 'deeply', 'anger', 'harry', 'deathly', 'hallows', 'madeye', 'moody', 'magical', 'eye']",['what'],False,FR,False,16,6
1450,"What extremely potent potion, known for bringing immense good fortune to its drinker, is famously described as looking like molten gold, with droplets that leap like its namesake small, orange fish?",Felix Felicis (or Liquid Luck),"['what', 'extremely', 'potent', 'potion', 'know', 'bring', 'immense', 'good', 'fortune', 'drinker', 'be', 'famously', 'describe', 'look', 'like', 'molten', 'gold', 'droplet', 'leap', 'namesake', 'small', 'orange', 'fish']","['felix', 'felicis', 'liquid', 'luck']","['what', 'extremely', 'potent', 'potion', 'know', 'bring', 'immense', 'good', 'fortune', 'drinker', 'be', 'famously', 'describe', 'look', 'like', 'molten', 'gold', 'droplet', 'leap', 'namesake', 'small', 'orange', 'fish', 'felix', 'felicis', 'liquid', 'luck']",['what'],False,FR,False,31,5
1451," In Harry Potter and the Half-Blood Prince, Harry Potter strategically used a vial of Felix Felicis to accomplish a vital mission assigned to him by Albus Dumbledore. What was this crucial task?",To obtain Professor Slughorn's true memory (about Voldemort/Horcruxes).,"['harry', 'potter', 'halfblood', 'prince', 'strategically', 'use', 'vial', 'felix', 'felicis', 'accomplish', 'vital', 'mission', 'assign', 'albus', 'dumbledore', 'what', 'be', 'crucial', 'task']","['obtain', 'professor', 'slughorns', 'true', 'memory', 'voldemorthorcruxes']","['harry', 'potter', 'halfblood', 'prince', 'strategically', 'use', 'vial', 'felix', 'felicis', 'accomplish', 'vital', 'mission', 'assign', 'albus', 'dumbledore', 'what', 'be', 'crucial', 'task', 'obtain', 'professor', 'slughorns', 'true', 'memory', 'voldemorthorcruxes']",['what'],False,FR,False,33,10
1452,"After taking Felix Felicis in Half-Blood Prince, what unexpected event did Harry attend that helped him earn Slughorn’s trust and a crucial confession?",Aragog’s burial (or Aragog’s funeral),"['take', 'felix', 'felicis', 'halfblood', 'prince', 'what', 'unexpected', 'event', 'do', 'harry', 'attend', 'help', 'earn', 'slughorns', 'trust', 'crucial', 'confession']","['aragogs', 'burial', 'funeral']","['take', 'felix', 'felicis', 'halfblood', 'prince', 'what', 'unexpected', 'event', 'do', 'harry', 'attend', 'help', 'earn', 'slughorns', 'trust', 'crucial', 'confession', 'aragogs', 'burial', 'funeral']","['what', 'do']",False,FR,False,25,7
1453,"In Half-Blood Prince, how did Draco Malfoy attempt to poison Dumbledore without drawing suspicion to himself?","He gave Slughorn a bottle of poisoned mead, hoping it would be passed on to Dumbledore","['halfblood', 'prince', 'how', 'do', 'draco', 'malfoy', 'attempt', 'poison', 'dumbledore', 'without', 'draw', 'suspicion']","['give', 'slughorn', 'bottle', 'poison', 'mead', 'hop', 'would', 'pass', 'dumbledore']","['halfblood', 'prince', 'how', 'do', 'draco', 'malfoy', 'attempt', 'poison', 'dumbledore', 'without', 'draw', 'suspicion', 'give', 'slughorn', 'bottle', 'mead', 'hop', 'would', 'pass']","['how', 'do']",False,EX,False,17,16
1454,"In Philosopher’s/Sorcerer’s Stone, Professor Quirrell returned from his travels altered and under Voldemort’s influence. In which European country’s remote forests did he first encounter the Dark Lord?",Albania,"['philosopherssorcerers', 'stone', 'professor', 'quirrell', 'return', 'travel', 'alter', 'voldemorts', 'influence', 'which', 'european', 'country', 'remote', 'forest', 'do', 'first', 'encounter', 'dark', 'lord']",['albania'],"['philosopherssorcerers', 'stone', 'professor', 'quirrell', 'return', 'travel', 'alter', 'voldemorts', 'influence', 'which', 'european', 'country', 'remote', 'forest', 'do', 'first', 'encounter', 'dark', 'lord', 'albania']","['which', 'do']",False,FR,False,32,1
1455," In Harry Potter and the Deathly Hallows, how did the Death Eaters manage to pinpoint Harry and Hermione's hiding place in their magically protected tent, leading to their capture and subsequent transport to Malfoy Manor?","Harry accidentally spoke Voldemort's name, which was under a powerful Taboo curse that allowed the Death Eaters to trace anyone who uttered it.","['harry', 'potter', 'deathly', 'hallow', 'how', 'do', 'death', 'eater', 'manage', 'pinpoint', 'hermiones', 'hide', 'place', 'magically', 'protect', 'tent', 'lead', 'capture', 'subsequent', 'transport', 'malfoy', 'manor']","['harry', 'accidentally', 'speak', 'voldemorts', 'name', 'which', 'be', 'powerful', 'taboo', 'curse', 'allow', 'death', 'eater', 'trace', 'anyone', 'who', 'utter']","['harry', 'potter', 'deathly', 'hallow', 'how', 'do', 'death', 'eater', 'manage', 'pinpoint', 'hermiones', 'hide', 'place', 'magically', 'protect', 'tent', 'lead', 'capture', 'subsequent', 'transport', 'malfoy', 'manor', 'accidentally', 'speak', 'voldemorts', 'name', 'which', 'be', 'powerful', 'taboo', 'curse', 'allow', 'trace', 'anyone', 'who', 'utter']","['how', 'do']",False,EX,False,36,24
1456,"In Harry Potter and the Goblet of Fire, why did many Hogwarts students not support Harry Potter as a Triwizard Champion?","They believed he had cheated (or found a way to bypass the Age Line) to illegally enter the Triwizard Tournament, thus stealing glory from Cedric Diggory.","['harry', 'potter', 'goblet', 'fire', 'why', 'do', 'many', 'hogwarts', 'student', 'support', 'triwizard', 'champion']","['believe', 'cheat', 'found', 'way', 'bypass', 'age', 'line', 'illegally', 'enter', 'triwizard', 'tournament', 'thus', 'steal', 'glory', 'cedric', 'diggory']","['harry', 'potter', 'goblet', 'fire', 'why', 'do', 'many', 'hogwarts', 'student', 'support', 'triwizard', 'champion', 'believe', 'cheat', 'found', 'way', 'bypass', 'age', 'line', 'illegally', 'enter', 'tournament', 'thus', 'steal', 'glory', 'cedric', 'diggory']","['why', 'do']",False,EX,False,21,26
1457," In Harry Potter and the Goblet of Fire, the Second Task of the Triwizard Tournament required champions to rescue a hostage from the Great Lake. Which two Hogwarts champions tied for first place in this particular task",Harry Potter and Cedric Diggory,"['harry', 'potter', 'goblet', 'fire', 'second', 'task', 'triwizard', 'tournament', 'require', 'champion', 'rescue', 'hostage', 'great', 'lake', 'which', 'two', 'hogwarts', 'tie', 'first', 'place', 'particular']","['harry', 'potter', 'cedric', 'diggory']","['harry', 'potter', 'goblet', 'fire', 'second', 'task', 'triwizard', 'tournament', 'require', 'champion', 'rescue', 'hostage', 'great', 'lake', 'which', 'two', 'hogwarts', 'tie', 'first', 'place', 'particular', 'cedric', 'diggory']",['which'],False,FR,False,37,5
1458,"In Harry Potter and the Order of the Phoenix, during their last private meeting at Grimmauld Place, what specific hope for their future together did Sirius Black express to Harry Potter?",That Harry would come to live with him (or move in with him) during the summers (or permanently).,"['harry', 'potter', 'order', 'phoenix', 'last', 'private', 'meeting', 'grimmauld', 'place', 'what', 'specific', 'hope', 'future', 'together', 'do', 'sirius', 'black', 'express']","['harry', 'would', 'come', 'live', 'move', 'summer', 'permanently']","['harry', 'potter', 'order', 'phoenix', 'last', 'private', 'meeting', 'grimmauld', 'place', 'what', 'specific', 'hope', 'future', 'together', 'do', 'sirius', 'black', 'express', 'would', 'come', 'live', 'move', 'summer', 'permanently']","['what', 'do']",False,EX,False,31,18
1459,"After his death, what two most significant possessions did Sirius Black bequeath to Harry Potter in his will, both of which became central to Harry's life or missions?","Grimmauld Place and his house-elf, Kreacher.","['death', 'what', 'two', 'significant', 'possession', 'do', 'sirius', 'black', 'bequeath', 'harry', 'potter', 'will', 'which', 'become', 'central', 'harrys', 'life', 'mission']","['grimmauld', 'place', 'houseelf', 'kreacher']","['death', 'what', 'two', 'significant', 'possession', 'do', 'sirius', 'black', 'bequeath', 'harry', 'potter', 'will', 'which', 'become', 'central', 'harrys', 'life', 'mission', 'grimmauld', 'place', 'houseelf', 'kreacher']","['what', 'which', 'do', 'will']",False,FR,False,29,7
1460,"Initially scornful of Harry Potter, Kreacher the house-elf famously became fiercely loyal to him in Harry Potter and the Deathly Hallows. What specific act of kindness and respect, involving a treasured Black family heirloom, finally won Kreacher's complete devotion?",Harry gave him Regulus Black's fake Horcrux locket.,"['initially', 'scornful', 'harry', 'potter', 'kreacher', 'houseelf', 'famously', 'become', 'fiercely', 'loyal', 'deathly', 'hallow', 'what', 'specific', 'act', 'kindness', 'respect', 'involve', 'treasured', 'black', 'family', 'heirloom', 'finally', 'kreachers', 'complete', 'devotion']","['harry', 'give', 'regulus', 'black', 'fake', 'horcrux', 'locket']","['initially', 'scornful', 'harry', 'potter', 'kreacher', 'houseelf', 'famously', 'become', 'fiercely', 'loyal', 'deathly', 'hallow', 'what', 'specific', 'act', 'kindness', 'respect', 'involve', 'treasured', 'black', 'family', 'heirloom', 'finally', 'kreachers', 'complete', 'devotion', 'give', 'regulus', 'fake', 'horcrux', 'locket']",['what'],False,EX,False,41,9
1461,"After being freed from the Malfoy family, Dobby the house-elf famously became the only house-elf at Hogwarts to demand payment for his services. Who ultimately agreed to his unique terms and offered him a job?",Albus Dumbledore,"['free', 'malfoy', 'family', 'dobby', 'houseelf', 'famously', 'become', 'hogwarts', 'demand', 'payment', 'service', 'who', 'ultimately', 'agree', 'unique', 'term', 'offer', 'job']","['albus', 'dumbledore']","['free', 'malfoy', 'family', 'dobby', 'houseelf', 'famously', 'become', 'hogwarts', 'demand', 'payment', 'service', 'who', 'ultimately', 'agree', 'unique', 'term', 'offer', 'job', 'albus', 'dumbledore']",['who'],False,FR,False,37,2
1462,"In Harry Potter and the Order of the Phoenix, what heartfelt Christmas gift did Harry give Dobby, symbolizing appreciation and the house-elf's cherished freedom?","A pair of new, hand-knitted socks — one red, one green.","['harry', 'potter', 'order', 'phoenix', 'what', 'heartfelt', 'christmas', 'gift', 'do', 'give', 'dobby', 'symbolize', 'appreciation', 'houseelfs', 'cherish', 'freedom']","['pair', 'new', 'handknitted', 'sock', 'one', 'red', 'green']","['harry', 'potter', 'order', 'phoenix', 'what', 'heartfelt', 'christmas', 'gift', 'do', 'give', 'dobby', 'symbolize', 'appreciation', 'houseelfs', 'cherish', 'freedom', 'pair', 'new', 'handknitted', 'sock', 'one', 'red', 'green']","['what', 'do']",False,FR,False,26,11
1463,What simple remedy is known to help a witch or wizard recover from the emotional and physical drain caused by a Dementor encounter?,Chocolate.,"['what', 'simple', 'remedy', 'be', 'know', 'help', 'witch', 'wizard', 'recover', 'emotional', 'physical', 'drain', 'cause', 'dementor', 'encounter']",['chocolate'],"['what', 'simple', 'remedy', 'be', 'know', 'help', 'witch', 'wizard', 'recover', 'emotional', 'physical', 'drain', 'cause', 'dementor', 'encounter', 'chocolate']",['what'],False,FR,False,23,1
1464,"In Chamber of Secrets, what secret did Harry discover about why Rubeus Hagrid was expelled from Hogwarts?","He was falsely accused by Tom Riddle (Lord Voldemort) of opening the Chamber of Secrets and unleashing its monster (the Basilisk), which led to the death of a student.","['chamber', 'secret', 'what', 'do', 'harry', 'discover', 'why', 'rubeus', 'hagrid', 'be', 'expel', 'hogwarts']","['be', 'falsely', 'accuse', 'tom', 'riddle', 'lord', 'voldemort', 'open', 'chamber', 'secret', 'unleash', 'monster', 'basilisk', 'which', 'lead', 'death', 'student']","['chamber', 'secret', 'what', 'do', 'harry', 'discover', 'why', 'rubeus', 'hagrid', 'be', 'expel', 'hogwarts', 'falsely', 'accuse', 'tom', 'riddle', 'lord', 'voldemort', 'open', 'unleash', 'monster', 'basilisk', 'which', 'lead', 'death', 'student']","['what', 'why', 'do']",False,EX,False,17,29
1465,"After growing up as an orphan, how did Tom Riddle definitively discover his identity as the Heir of Salazar Slytherin?","By researching his mother's family, the Gaunts, encountering his uncle Morfin Gaunt, and confirming it through his own Parseltongue ability.","['grow', 'orphan', 'how', 'do', 'tom', 'riddle', 'definitively', 'discover', 'identity', 'heir', 'salazar', 'slytherin']","['research', 'mother', 'family', 'gaunts', 'encounter', 'uncle', 'morfin', 'gaunt', 'confirm', 'parseltongue', 'ability']","['grow', 'orphan', 'how', 'do', 'tom', 'riddle', 'definitively', 'discover', 'identity', 'heir', 'salazar', 'slytherin', 'research', 'mother', 'family', 'gaunts', 'encounter', 'uncle', 'morfin', 'gaunt', 'confirm', 'parseltongue', 'ability']","['how', 'do']",False,EX,False,20,21
1466,"Growing up in a Muggle orphanage, Tom Riddle developed a profound contempt for his mother. Why did he despise her despite her being the magical parent?","He saw her as weak because she was consumed by (or abandoned due to) love, and ultimately died for it (or died powerlessly, despite being a witch).","['grow', 'muggle', 'orphanage', 'tom', 'riddle', 'develop', 'profound', 'contempt', 'mother', 'why', 'do', 'despise', 'despite', 'magical', 'parent']","['saw', 'weak', 'be', 'consume', 'abandon', 'due', 'love', 'ultimately', 'die', 'powerlessly', 'despite', 'witch']","['grow', 'muggle', 'orphanage', 'tom', 'riddle', 'develop', 'profound', 'contempt', 'mother', 'why', 'do', 'despise', 'despite', 'magical', 'parent', 'saw', 'weak', 'be', 'consume', 'abandon', 'due', 'love', 'ultimately', 'die', 'powerlessly', 'witch']","['why', 'do']",False,EX,False,26,27
1467,"What specific magical creature famously provided a feather for the core of both Harry Potter's wand and Lord Voldemort's wand, linking their destinies mysteriously?",A phoenix (or Fawkes),"['what', 'specific', 'magical', 'creature', 'famously', 'provide', 'feather', 'core', 'harry', 'potter', 'wand', 'lord', 'voldemorts', 'link', 'destiny', 'mysteriously']","['phoenix', 'fawkes']","['what', 'specific', 'magical', 'creature', 'famously', 'provide', 'feather', 'core', 'harry', 'potter', 'wand', 'lord', 'voldemorts', 'link', 'destiny', 'mysteriously', 'phoenix', 'fawkes']",['what'],False,FR,False,26,4
1468,"In Harry Potter and the Goblet of Fire, during the Priori Incantatem effect in the graveyard duel, Voldemort's wand disgorged the shadowy echoes of his most recent victims. Which four individuals appeared to aid Harry in his escape?","Cedric Diggory, Frank Bryce, Bertha Jorkins, and (Lily and James Potter).","['harry', 'potter', 'goblet', 'fire', 'priori', 'incantatem', 'effect', 'graveyard', 'duel', 'voldemorts', 'wand', 'disgorge', 'shadowy', 'echo', 'recent', 'victim', 'which', 'four', 'individual', 'appear', 'aid', 'escape']","['cedric', 'diggory', 'frank', 'bryce', 'bertha', 'jorkins', 'lily', 'james', 'potter']","['harry', 'potter', 'goblet', 'fire', 'priori', 'incantatem', 'effect', 'graveyard', 'duel', 'voldemorts', 'wand', 'disgorge', 'shadowy', 'echo', 'recent', 'victim', 'which', 'four', 'individual', 'appear', 'aid', 'escape', 'cedric', 'diggory', 'frank', 'bryce', 'bertha', 'jorkins', 'lily', 'james']",['which'],False,FR,False,39,11
